/projectnb/ivc-ml/mqraitem/.conda/envs/geo/lib/python3.10/site-packages/torch/optim/lr_scheduler.py:62: UserWarning: The verbose parameter is deprecated. Please use get_last_lr() to access the learning rate.
  warnings.warn(
iteration started
 14%|█▎        | 150/1106 [02:04<09:35,  1.66it/s]
Epoch: 1, iteration: 550, loss: 13.055405616760254

Epoch: 1, iteration: 560, loss: 5.757850170135498

Epoch: 1, iteration: 570, loss: 3.8757426738739014

Epoch: 1, iteration: 580, loss: 3.302600145339966

Epoch: 1, iteration: 590, loss: 3.1711626052856445

Epoch: 1, iteration: 600, loss: 3.7405152320861816

Epoch: 1, iteration: 610, loss: 3.6861727237701416

Epoch: 1, iteration: 620, loss: 4.25133752822876

Epoch: 1, iteration: 630, loss: 1.7739715576171875

Epoch: 1, iteration: 640, loss: 9.569769859313965

Epoch: 1, iteration: 650, loss: 1.8438352346420288

Epoch: 1, iteration: 660, loss: 2.6469876766204834

Epoch: 1, iteration: 670, loss: 3.362323522567749

Epoch: 1, iteration: 680, loss: 4.052352428436279

Epoch: 1, iteration: 690, loss: 1.5130939483642578

Epoch: 1, iteration: 700, loss: 2.2546334266662598

Epoch: 1, iteration: 710, loss: 2.8856685161590576

Epoch: 1, iteration: 720, loss: 3.687742233276367

Epoch: 1, iteration: 730, loss: 4.956408977508545

Epoch: 1, iteration: 740, loss: 1.9902747869491577

Epoch: 1, iteration: 750, loss: 10.770305633544922

Epoch: 1, iteration: 760, loss: 4.360900402069092

Epoch: 1, iteration: 770, loss: 3.452120780944824

Epoch: 1, iteration: 780, loss: 3.1508591175079346

Epoch: 1, iteration: 790, loss: 2.6645395755767822

Epoch: 1, iteration: 800, loss: 2.3437843322753906

Epoch: 1, iteration: 810, loss: 5.861198902130127

Epoch: 1, iteration: 820, loss: 1.8185399770736694

Epoch: 1, iteration: 830, loss: 6.206182956695557

Epoch: 1, iteration: 840, loss: 1.8802766799926758

Epoch: 1, iteration: 850, loss: 1.483041763305664

Epoch: 1, iteration: 860, loss: 3.355785846710205

Epoch: 1, iteration: 870, loss: 5.909712314605713

Epoch: 1, iteration: 880, loss: 1.2943575382232666

Epoch: 1, iteration: 890, loss: 4.617198944091797

Epoch: 1, iteration: 900, loss: 5.151078701019287

Epoch: 1, iteration: 910, loss: 2.2812111377716064

Epoch: 1, iteration: 920, loss: 2.0300216674804688

Epoch: 1, iteration: 930, loss: 1.7231937646865845

Epoch: 1, iteration: 940, loss: 4.150169372558594

Epoch: 1, iteration: 950, loss: 1.2576764822006226

Epoch: 1, iteration: 960, loss: 1.9391413927078247

Epoch: 1, iteration: 970, loss: 2.191373348236084

Epoch: 1, iteration: 980, loss: 1.4215266704559326

Epoch: 1, iteration: 990, loss: 2.837191343307495

Epoch: 1, iteration: 1000, loss: 3.2583513259887695

Epoch: 1, iteration: 1010, loss: 5.208901405334473

Epoch: 1, iteration: 1020, loss: 3.4588544368743896

Epoch: 1, iteration: 1030, loss: 1.2134467363357544

Epoch: 1, iteration: 1040, loss: 5.860426902770996

Epoch: 1, iteration: 1050, loss: 5.19876766204834

Epoch: 1, iteration: 1060, loss: 1.6075104475021362

Epoch: 1, iteration: 1070, loss: 2.162238836288452

Epoch: 1, iteration: 1080, loss: 1.7324392795562744

Epoch: 1, iteration: 1090, loss: 1.4554049968719482

Epoch: 1, iteration: 1100, loss: 1.8928521871566772

100%|██████████| 158/158 [00:50<00:00,  3.14it/s]
100%|██████████| 105/105 [00:00<00:00, 1644.93it/s]
====================================================================================================
Epoch: 1, val_loss: 1.7352559426474192
 acc_val_0: 0.6014203236909764
 acc_val_1: 0.45233985333944493
 acc_val_2: 0.4955427252758436
 acc_val_3: 0.9621438238384131

====================================================================================================
UnFreezing prithvi model
====================================================================================================
iteration started
 14%|█▎        | 150/1106 [01:33<09:51,  1.62it/s]
Epoch: 2, iteration: 0, loss: 2.06986141204834

Epoch: 2, iteration: 10, loss: 5.623234748840332

Epoch: 2, iteration: 20, loss: 6.175686359405518

Epoch: 2, iteration: 30, loss: 1.3947731256484985

Epoch: 2, iteration: 40, loss: 1.505689024925232

Epoch: 2, iteration: 50, loss: 2.2149887084960938

Epoch: 2, iteration: 60, loss: 3.560974597930908

Epoch: 2, iteration: 70, loss: 1.4548771381378174

Epoch: 2, iteration: 80, loss: 3.666962146759033

Epoch: 2, iteration: 90, loss: 5.799430847167969

Epoch: 2, iteration: 100, loss: 1.3916709423065186

Epoch: 2, iteration: 110, loss: 2.0688858032226562

Epoch: 2, iteration: 120, loss: 4.936144828796387

Epoch: 2, iteration: 130, loss: 5.814065456390381

Epoch: 2, iteration: 140, loss: 1.8590832948684692

Epoch: 2, iteration: 150, loss: 2.142853021621704

Epoch: 2, iteration: 160, loss: 1.540934443473816

Epoch: 2, iteration: 170, loss: 2.2113711833953857

Epoch: 2, iteration: 180, loss: 1.8047020435333252

Epoch: 2, iteration: 190, loss: 2.557015895843506

Epoch: 2, iteration: 200, loss: 4.315799236297607

Epoch: 2, iteration: 210, loss: 1.3296992778778076

Epoch: 2, iteration: 220, loss: 3.0220420360565186

Epoch: 2, iteration: 230, loss: 1.5864759683609009

Epoch: 2, iteration: 240, loss: 3.0242865085601807

Epoch: 2, iteration: 250, loss: 7.383284091949463

Epoch: 2, iteration: 260, loss: 2.1292619705200195

Epoch: 2, iteration: 270, loss: 4.734741687774658

Epoch: 2, iteration: 280, loss: 5.755532741546631

Epoch: 2, iteration: 290, loss: 9.334573745727539

Epoch: 2, iteration: 300, loss: 6.426085472106934

Epoch: 2, iteration: 310, loss: 1.796276330947876

Epoch: 2, iteration: 320, loss: 1.5991525650024414

Epoch: 2, iteration: 330, loss: 2.2518959045410156

Epoch: 2, iteration: 340, loss: 1.9919625520706177

Epoch: 2, iteration: 350, loss: 2.894209146499634

Epoch: 2, iteration: 360, loss: 1.919215202331543

Epoch: 2, iteration: 370, loss: 2.650202989578247

Epoch: 2, iteration: 380, loss: 1.0946489572525024

Epoch: 2, iteration: 390, loss: 1.4033571481704712

Epoch: 2, iteration: 400, loss: 8.141514778137207

Epoch: 2, iteration: 410, loss: 1.1894153356552124

Epoch: 2, iteration: 420, loss: 2.1818010807037354

Epoch: 2, iteration: 430, loss: 1.1791871786117554

Epoch: 2, iteration: 440, loss: 1.6956617832183838

Epoch: 2, iteration: 450, loss: 3.3132498264312744

Epoch: 2, iteration: 460, loss: 0.6769210696220398

Epoch: 2, iteration: 470, loss: 2.736109495162964

Epoch: 2, iteration: 480, loss: 1.5147786140441895

Epoch: 2, iteration: 490, loss: 2.0744411945343018

Epoch: 2, iteration: 500, loss: 1.8616752624511719

Epoch: 2, iteration: 510, loss: 1.9406781196594238

Epoch: 2, iteration: 520, loss: 5.390733242034912

Epoch: 2, iteration: 530, loss: 1.5893855094909668

Epoch: 2, iteration: 540, loss: 4.456788539886475

Epoch: 2, iteration: 550, loss: 1.2094416618347168

Epoch: 2, iteration: 560, loss: 3.9487926959991455

Epoch: 2, iteration: 570, loss: 1.9195809364318848

Epoch: 2, iteration: 580, loss: 2.2492544651031494

Epoch: 2, iteration: 590, loss: 2.051424264907837

Epoch: 2, iteration: 600, loss: 5.328095436096191

Epoch: 2, iteration: 610, loss: 1.2240339517593384

Epoch: 2, iteration: 620, loss: 0.9841078519821167

Epoch: 2, iteration: 630, loss: 1.93977952003479

Epoch: 2, iteration: 640, loss: 1.8678860664367676

Epoch: 2, iteration: 650, loss: 2.0694186687469482

Epoch: 2, iteration: 660, loss: 1.1829218864440918

Epoch: 2, iteration: 670, loss: 2.2885100841522217

Epoch: 2, iteration: 680, loss: 4.442119598388672

Epoch: 2, iteration: 690, loss: 1.7581290006637573

Epoch: 2, iteration: 700, loss: 3.4371178150177

Epoch: 2, iteration: 710, loss: 3.463491201400757

Epoch: 2, iteration: 720, loss: 1.0485165119171143

Epoch: 2, iteration: 730, loss: 1.130255103111267

Epoch: 2, iteration: 740, loss: 3.654355764389038

Epoch: 2, iteration: 750, loss: 1.3835442066192627

Epoch: 2, iteration: 760, loss: 2.474977731704712

Epoch: 2, iteration: 770, loss: 2.708158016204834

Epoch: 2, iteration: 780, loss: 1.7076025009155273

Epoch: 2, iteration: 790, loss: 3.784292221069336

Epoch: 2, iteration: 800, loss: 1.5233017206192017

Epoch: 2, iteration: 810, loss: 0.930259108543396

Epoch: 2, iteration: 820, loss: 0.6096817851066589

Epoch: 2, iteration: 830, loss: 1.3998301029205322

Epoch: 2, iteration: 840, loss: 1.2158056497573853

Epoch: 2, iteration: 850, loss: 0.7891546487808228

Epoch: 2, iteration: 860, loss: 1.8840595483779907

Epoch: 2, iteration: 870, loss: 1.6041884422302246

Epoch: 2, iteration: 880, loss: 2.0881271362304688

Epoch: 2, iteration: 890, loss: 1.0948238372802734

Epoch: 2, iteration: 900, loss: 2.2989461421966553

Epoch: 2, iteration: 910, loss: 2.9495391845703125

Epoch: 2, iteration: 920, loss: 4.037209510803223

Epoch: 2, iteration: 930, loss: 0.9490543007850647

Epoch: 2, iteration: 940, loss: 1.6361377239227295

Epoch: 2, iteration: 950, loss: 2.063802719116211

Epoch: 2, iteration: 960, loss: 5.5441203117370605

Epoch: 2, iteration: 970, loss: 1.263511061668396

Epoch: 2, iteration: 980, loss: 2.576169729232788

Epoch: 2, iteration: 990, loss: 1.289207935333252

Epoch: 2, iteration: 1000, loss: 1.2512331008911133

Epoch: 2, iteration: 1010, loss: 0.9852748513221741

Epoch: 2, iteration: 1020, loss: 4.156270980834961

Epoch: 2, iteration: 1030, loss: 1.2145875692367554

Epoch: 2, iteration: 1040, loss: 1.8627474308013916

Epoch: 2, iteration: 1050, loss: 3.196377992630005

Epoch: 2, iteration: 1060, loss: 3.2139718532562256

Epoch: 2, iteration: 1070, loss: 0.7602214217185974

Epoch: 2, iteration: 1080, loss: 0.777350902557373

Epoch: 2, iteration: 1090, loss: 2.2113397121429443

Epoch: 2, iteration: 1100, loss: 2.0244593620300293

100%|██████████| 158/158 [00:44<00:00,  3.57it/s]
100%|██████████| 105/105 [00:00<00:00, 1497.74it/s]
====================================================================================================
Epoch: 2, val_loss: 1.0943624222089374
 acc_val_0: 0.2817616397999901
 acc_val_1: 0.4784587651179507
 acc_val_2: 0.5836325267687011
 acc_val_3: 0.8097059710340682

====================================================================================================
iteration started
 14%|█▎        | 150/1106 [01:32<09:47,  1.63it/s]
Epoch: 3, iteration: 0, loss: 2.591644763946533

Epoch: 3, iteration: 10, loss: 0.6245229244232178

Epoch: 3, iteration: 20, loss: 1.5947638750076294

Epoch: 3, iteration: 30, loss: 0.9657241106033325

Epoch: 3, iteration: 40, loss: 3.959681987762451

Epoch: 3, iteration: 50, loss: 0.8006957769393921

Epoch: 3, iteration: 60, loss: 3.572929620742798

Epoch: 3, iteration: 70, loss: 0.4733840823173523

Epoch: 3, iteration: 80, loss: 5.26929235458374

Epoch: 3, iteration: 90, loss: 0.9453463554382324

Epoch: 3, iteration: 100, loss: 1.7272260189056396

Epoch: 3, iteration: 110, loss: 7.440530776977539

Epoch: 3, iteration: 120, loss: 0.8552646040916443

Epoch: 3, iteration: 130, loss: 2.384523868560791

Epoch: 3, iteration: 140, loss: 0.8146451115608215

Epoch: 3, iteration: 150, loss: 1.257478952407837

Epoch: 3, iteration: 160, loss: 1.1118206977844238

Epoch: 3, iteration: 170, loss: 1.2526308298110962

Epoch: 3, iteration: 180, loss: 0.8700850009918213

Epoch: 3, iteration: 190, loss: 1.7009179592132568

Epoch: 3, iteration: 200, loss: 1.5619748830795288

Epoch: 3, iteration: 210, loss: 3.6280710697174072

Epoch: 3, iteration: 220, loss: 2.215914726257324

Epoch: 3, iteration: 230, loss: 4.925107002258301

Epoch: 3, iteration: 240, loss: 0.2812844514846802

Epoch: 3, iteration: 250, loss: 1.8799560070037842

Epoch: 3, iteration: 260, loss: 1.2883559465408325

Epoch: 3, iteration: 270, loss: 1.340253472328186

Epoch: 3, iteration: 280, loss: 8.31286334991455

Epoch: 3, iteration: 290, loss: 3.0422682762145996

Epoch: 3, iteration: 300, loss: 5.691752910614014

Epoch: 3, iteration: 310, loss: 2.0651752948760986

Epoch: 3, iteration: 320, loss: 0.8063877820968628

Epoch: 3, iteration: 330, loss: 3.150639295578003

Epoch: 3, iteration: 340, loss: 1.9143407344818115

Epoch: 3, iteration: 350, loss: 6.801986217498779

Epoch: 3, iteration: 360, loss: 1.083434820175171

Epoch: 3, iteration: 370, loss: 1.6651521921157837

Epoch: 3, iteration: 380, loss: 1.1665964126586914

Epoch: 3, iteration: 390, loss: 2.15177583694458

Epoch: 3, iteration: 400, loss: 0.4346548020839691

Epoch: 3, iteration: 410, loss: 1.0045053958892822

Epoch: 3, iteration: 420, loss: 1.1035832166671753

Epoch: 3, iteration: 430, loss: 1.553012728691101

Epoch: 3, iteration: 440, loss: 5.893661975860596

Epoch: 3, iteration: 450, loss: 2.841535806655884

Epoch: 3, iteration: 460, loss: 1.7313754558563232

Epoch: 3, iteration: 470, loss: 1.756885051727295

Epoch: 3, iteration: 480, loss: 0.5931792855262756

Epoch: 3, iteration: 490, loss: 3.391674518585205

Epoch: 3, iteration: 500, loss: 4.969550132751465

Epoch: 3, iteration: 510, loss: 1.644911766052246

Epoch: 3, iteration: 520, loss: 0.8986720442771912

Epoch: 3, iteration: 530, loss: 1.0355676412582397

Epoch: 3, iteration: 540, loss: 0.8998548984527588

Epoch: 3, iteration: 550, loss: 2.312814474105835

Epoch: 3, iteration: 560, loss: 0.49468931555747986

Epoch: 3, iteration: 570, loss: 1.4517431259155273

Epoch: 3, iteration: 580, loss: 1.7534136772155762

Epoch: 3, iteration: 590, loss: 1.2124378681182861

Epoch: 3, iteration: 600, loss: 0.6874257326126099

Epoch: 3, iteration: 610, loss: 0.9614911675453186

Epoch: 3, iteration: 620, loss: 3.020648241043091

Epoch: 3, iteration: 630, loss: 0.9791181087493896

Epoch: 3, iteration: 640, loss: 2.211768865585327

Epoch: 3, iteration: 650, loss: 2.5513269901275635

Epoch: 3, iteration: 660, loss: 2.000900983810425

Epoch: 3, iteration: 670, loss: 1.3006759881973267

Epoch: 3, iteration: 680, loss: 5.310319900512695

Epoch: 3, iteration: 690, loss: 1.2519956827163696

Epoch: 3, iteration: 700, loss: 1.8364540338516235

Epoch: 3, iteration: 710, loss: 1.5693774223327637

Epoch: 3, iteration: 720, loss: 1.8168461322784424

Epoch: 3, iteration: 730, loss: 1.6340214014053345

Epoch: 3, iteration: 740, loss: 1.8758138418197632

Epoch: 3, iteration: 750, loss: 0.6682039499282837

Epoch: 3, iteration: 760, loss: 2.73539400100708

Epoch: 3, iteration: 770, loss: 1.0119011402130127

Epoch: 3, iteration: 780, loss: 1.9094350337982178

Epoch: 3, iteration: 790, loss: 2.675795316696167

Epoch: 3, iteration: 800, loss: 1.9968793392181396

Epoch: 3, iteration: 810, loss: 5.18501091003418

Epoch: 3, iteration: 820, loss: 1.287724494934082

Epoch: 3, iteration: 830, loss: 1.6916154623031616

Epoch: 3, iteration: 840, loss: 0.8871438503265381

Epoch: 3, iteration: 850, loss: 2.712148904800415

Epoch: 3, iteration: 860, loss: 1.2013564109802246

Epoch: 3, iteration: 870, loss: 0.9855062961578369

Epoch: 3, iteration: 880, loss: 2.0777127742767334

Epoch: 3, iteration: 890, loss: 1.8329235315322876

Epoch: 3, iteration: 900, loss: 1.1357135772705078

Epoch: 3, iteration: 910, loss: 2.2363812923431396

Epoch: 3, iteration: 920, loss: 0.7381018400192261

Epoch: 3, iteration: 930, loss: 0.978967547416687

Epoch: 3, iteration: 940, loss: 3.4169974327087402

Epoch: 3, iteration: 950, loss: 1.7696095705032349

Epoch: 3, iteration: 960, loss: 8.342193603515625

Epoch: 3, iteration: 970, loss: 0.7866597175598145

Epoch: 3, iteration: 980, loss: 2.462073564529419

Epoch: 3, iteration: 990, loss: 2.174830436706543

Epoch: 3, iteration: 1000, loss: 1.083278775215149

Epoch: 3, iteration: 1010, loss: 0.7193076014518738

Epoch: 3, iteration: 1020, loss: 0.5551232099533081

Epoch: 3, iteration: 1030, loss: 8.62536907196045

Epoch: 3, iteration: 1040, loss: 0.5869415402412415

Epoch: 3, iteration: 1050, loss: 2.5751049518585205

Epoch: 3, iteration: 1060, loss: 0.9264717698097229

Epoch: 3, iteration: 1070, loss: 0.6221181154251099

Epoch: 3, iteration: 1080, loss: 0.6973260045051575

Epoch: 3, iteration: 1090, loss: 2.263395071029663

Epoch: 3, iteration: 1100, loss: 1.2736470699310303

100%|██████████| 158/158 [00:44<00:00,  3.56it/s]
100%|██████████| 105/105 [00:00<00:00, 1548.52it/s]
====================================================================================================
Epoch: 3, val_loss: 0.9486118535200755
 acc_val_0: 0.3389778078299391
 acc_val_1: 0.4576922472306846
 acc_val_2: 0.47711620459666804
 acc_val_3: 0.5278012544775834

====================================================================================================
iteration started
 14%|█▎        | 150/1106 [01:32<09:48,  1.62it/s]
Epoch: 4, iteration: 0, loss: 5.363136291503906

