/projectnb/ivc-ml/mqraitem/.conda/envs/geo/lib/python3.10/site-packages/torch/optim/lr_scheduler.py:62: UserWarning: The verbose parameter is deprecated. Please use get_last_lr() to access the learning rate.
  warnings.warn(
iteration started
 14%|█▎        | 150/1106 [02:24<14:37,  1.09it/s]
Epoch: 1, iteration: 20, loss: 0.7236877679824829

Epoch: 1, iteration: 30, loss: 0.8642565608024597

Epoch: 1, iteration: 40, loss: 1.40471613407135

Epoch: 1, iteration: 50, loss: 1.3690662384033203

Epoch: 1, iteration: 60, loss: 1.5714997053146362

Epoch: 1, iteration: 70, loss: 1.231611728668213

Epoch: 1, iteration: 80, loss: 1.2768363952636719

Epoch: 1, iteration: 90, loss: 0.9874607920646667

Epoch: 1, iteration: 100, loss: 1.0149836540222168

Epoch: 1, iteration: 110, loss: 0.8775568008422852

Epoch: 1, iteration: 120, loss: 1.3498790264129639

Epoch: 1, iteration: 130, loss: 0.7978293895721436

Epoch: 1, iteration: 140, loss: 0.6657399535179138

Epoch: 1, iteration: 150, loss: 0.8981730341911316

Epoch: 1, iteration: 160, loss: 3.007838726043701

Epoch: 1, iteration: 170, loss: 1.0769710540771484

Epoch: 1, iteration: 180, loss: 0.7989037036895752

Epoch: 1, iteration: 190, loss: 1.4845752716064453

Epoch: 1, iteration: 200, loss: 1.1296621561050415

Epoch: 1, iteration: 210, loss: 0.807147741317749

Epoch: 1, iteration: 220, loss: 1.559203028678894

Epoch: 1, iteration: 230, loss: 1.0798767805099487

Epoch: 1, iteration: 240, loss: 1.0745859146118164

Epoch: 1, iteration: 250, loss: 1.1202969551086426

Epoch: 1, iteration: 260, loss: 1.2165687084197998

Epoch: 1, iteration: 270, loss: 1.724086046218872

Epoch: 1, iteration: 280, loss: 2.9432713985443115

Epoch: 1, iteration: 290, loss: 0.839519202709198

Epoch: 1, iteration: 300, loss: 1.1888333559036255

Epoch: 1, iteration: 310, loss: 9.26387882232666

Epoch: 1, iteration: 320, loss: 1.8023065328598022

Epoch: 1, iteration: 330, loss: 0.8363986611366272

Epoch: 1, iteration: 340, loss: 1.0702747106552124

Epoch: 1, iteration: 350, loss: 0.6322771310806274

Epoch: 1, iteration: 360, loss: 1.2185344696044922

Epoch: 1, iteration: 370, loss: 1.6165488958358765

Epoch: 1, iteration: 380, loss: 0.9834624528884888

Epoch: 1, iteration: 390, loss: 0.8926816582679749

Epoch: 1, iteration: 400, loss: 1.5687808990478516

Epoch: 1, iteration: 410, loss: 1.7550591230392456

Epoch: 1, iteration: 420, loss: 1.2441401481628418

Epoch: 1, iteration: 430, loss: 1.8781930208206177

Epoch: 1, iteration: 440, loss: 12.019044876098633

Epoch: 1, iteration: 450, loss: 2.1058380603790283

Epoch: 1, iteration: 460, loss: 1.1875290870666504

Epoch: 1, iteration: 470, loss: 1.7626367807388306

Epoch: 1, iteration: 480, loss: 1.9814311265945435

Epoch: 1, iteration: 490, loss: 1.928955078125

Epoch: 1, iteration: 500, loss: 1.5390045642852783

Epoch: 1, iteration: 510, loss: 1.1387875080108643

Epoch: 1, iteration: 520, loss: 2.1389875411987305

Epoch: 1, iteration: 530, loss: 1.423251986503601

Epoch: 1, iteration: 540, loss: 1.0880882740020752

Epoch: 1, iteration: 550, loss: 1.5951824188232422

Epoch: 1, iteration: 560, loss: 1.313977837562561

Epoch: 1, iteration: 570, loss: 0.6530686020851135

Epoch: 1, iteration: 580, loss: 1.176963210105896

Epoch: 1, iteration: 590, loss: 2.4831383228302

Epoch: 1, iteration: 600, loss: 1.6491999626159668

Epoch: 1, iteration: 610, loss: 0.8433068990707397

Epoch: 1, iteration: 620, loss: 1.1401363611221313

Epoch: 1, iteration: 630, loss: 1.7811018228530884

Epoch: 1, iteration: 640, loss: 1.7835489511489868

Epoch: 1, iteration: 650, loss: 1.1316900253295898

Epoch: 1, iteration: 660, loss: 1.1809539794921875

Epoch: 1, iteration: 670, loss: 1.511508822441101

Epoch: 1, iteration: 680, loss: 9.999232292175293

Epoch: 1, iteration: 690, loss: 5.099308490753174

Epoch: 1, iteration: 700, loss: 1.4576326608657837

Epoch: 1, iteration: 710, loss: 1.0228679180145264

Epoch: 1, iteration: 720, loss: 0.7492802143096924

Epoch: 1, iteration: 730, loss: 1.061806321144104

Epoch: 1, iteration: 740, loss: 1.2624025344848633

Epoch: 1, iteration: 750, loss: 0.9243409633636475

Epoch: 1, iteration: 760, loss: 1.1287858486175537

Epoch: 1, iteration: 770, loss: 2.1424078941345215

Epoch: 1, iteration: 780, loss: 2.1975793838500977

Epoch: 1, iteration: 790, loss: 1.1997429132461548

Epoch: 1, iteration: 800, loss: 0.9376338720321655

Epoch: 1, iteration: 810, loss: 1.2100720405578613

Epoch: 1, iteration: 820, loss: 1.161598801612854

Epoch: 1, iteration: 830, loss: 1.234021782875061

Epoch: 1, iteration: 840, loss: 2.6134657859802246

Epoch: 1, iteration: 850, loss: 1.1796729564666748

Epoch: 1, iteration: 860, loss: 6.691592216491699

Epoch: 1, iteration: 870, loss: 2.8369405269622803

Epoch: 1, iteration: 880, loss: 1.62028169631958

Epoch: 1, iteration: 890, loss: 0.9533132910728455

Epoch: 1, iteration: 900, loss: 1.4808769226074219

Epoch: 1, iteration: 910, loss: 0.6315959095954895

Epoch: 1, iteration: 920, loss: 1.9330148696899414

Epoch: 1, iteration: 930, loss: 1.4051085710525513

Epoch: 1, iteration: 940, loss: 0.9785709381103516

Epoch: 1, iteration: 950, loss: 0.7142913341522217

Epoch: 1, iteration: 960, loss: 0.8526835441589355

Epoch: 1, iteration: 970, loss: 4.773605823516846

Epoch: 1, iteration: 980, loss: 1.354944109916687

Epoch: 1, iteration: 990, loss: 2.6964242458343506

Epoch: 1, iteration: 1000, loss: 0.4576074481010437

Epoch: 1, iteration: 1010, loss: 0.7770347595214844

Epoch: 1, iteration: 1020, loss: 0.8435657024383545

Epoch: 1, iteration: 1030, loss: 0.6902210712432861

Epoch: 1, iteration: 1040, loss: 0.8256788849830627

Epoch: 1, iteration: 1050, loss: 1.6052230596542358

Epoch: 1, iteration: 1060, loss: 1.2393712997436523

Epoch: 1, iteration: 1070, loss: 0.8305230140686035

Epoch: 1, iteration: 1080, loss: 1.3033297061920166

Epoch: 1, iteration: 1090, loss: 1.1763780117034912

Epoch: 1, iteration: 1100, loss: 1.0653733015060425

100%|██████████| 158/158 [01:12<00:00,  2.19it/s]
100%|██████████| 105/105 [00:00<00:00, 1000.24it/s]
====================================================================================================
Epoch: 1, val_loss: 1.0177990368434362
 acc_val_0: 0.38239979200654056
 acc_val_1: 0.4607118871306645
 acc_val_2: 0.4764284434016782
 acc_val_3: 0.4878723799242517

====================================================================================================
UnFreezing prithvi model
====================================================================================================
iteration started
 14%|█▎        | 150/1106 [05:21<18:15,  1.15s/it]  
Epoch: 2, iteration: 0, loss: 0.48347747325897217

Epoch: 2, iteration: 10, loss: 1.2301617860794067

Epoch: 2, iteration: 20, loss: 0.515377402305603

Epoch: 2, iteration: 30, loss: 0.8506099581718445

Epoch: 2, iteration: 40, loss: 1.237007737159729

Epoch: 2, iteration: 50, loss: 1.2909191846847534

Epoch: 2, iteration: 60, loss: 3.85040545463562

Epoch: 2, iteration: 70, loss: 1.6174497604370117

Epoch: 2, iteration: 80, loss: 16.063190460205078

Epoch: 2, iteration: 90, loss: 0.8996196389198303

Epoch: 2, iteration: 100, loss: 1.7590999603271484

Epoch: 2, iteration: 110, loss: 0.8571938872337341

Epoch: 2, iteration: 120, loss: 1.6804518699645996

Epoch: 2, iteration: 130, loss: 2.5719375610351562

Epoch: 2, iteration: 140, loss: 0.9585673809051514

Epoch: 2, iteration: 150, loss: 2.546926975250244

Epoch: 2, iteration: 160, loss: 0.7909789085388184

Epoch: 2, iteration: 170, loss: 0.7115569114685059

Epoch: 2, iteration: 180, loss: 0.9130945801734924

Epoch: 2, iteration: 190, loss: 0.6988095641136169

Epoch: 2, iteration: 200, loss: 1.3599563837051392

Epoch: 2, iteration: 210, loss: 0.8653906583786011

Epoch: 2, iteration: 220, loss: 0.6357170939445496

Epoch: 2, iteration: 230, loss: 0.8853660821914673

Epoch: 2, iteration: 240, loss: 1.7752102613449097

Epoch: 2, iteration: 250, loss: 2.1670777797698975

Epoch: 2, iteration: 260, loss: 0.965965211391449

Epoch: 2, iteration: 270, loss: 0.8836851716041565

Epoch: 2, iteration: 280, loss: 1.7116914987564087

Epoch: 2, iteration: 290, loss: 2.089595317840576

Epoch: 2, iteration: 300, loss: 1.1017780303955078

Epoch: 2, iteration: 310, loss: 1.1921360492706299

Epoch: 2, iteration: 320, loss: 2.748382329940796

Epoch: 2, iteration: 330, loss: 0.7666445374488831

Epoch: 2, iteration: 340, loss: 1.8107250928878784

Epoch: 2, iteration: 350, loss: 6.672683238983154

Epoch: 2, iteration: 360, loss: 2.171891689300537

Epoch: 2, iteration: 370, loss: 0.7582385540008545

Epoch: 2, iteration: 380, loss: 1.0780401229858398

Epoch: 2, iteration: 390, loss: 1.56587553024292

Epoch: 2, iteration: 400, loss: 0.70561683177948

Epoch: 2, iteration: 410, loss: 0.6823331117630005

Epoch: 2, iteration: 420, loss: 0.7964749932289124

Epoch: 2, iteration: 430, loss: 0.6417219638824463

Epoch: 2, iteration: 440, loss: 1.7076923847198486

Epoch: 2, iteration: 450, loss: 0.8403951525688171

Epoch: 2, iteration: 460, loss: 2.5447003841400146

Epoch: 2, iteration: 470, loss: 2.267252206802368

Epoch: 2, iteration: 480, loss: 1.0454477071762085

Epoch: 2, iteration: 490, loss: 0.9328262805938721

Epoch: 2, iteration: 500, loss: 2.5484914779663086

Epoch: 2, iteration: 510, loss: 0.9724263548851013

Epoch: 2, iteration: 520, loss: 0.7651334404945374

Epoch: 2, iteration: 530, loss: 3.478175640106201

Epoch: 2, iteration: 540, loss: 0.6641184687614441

Epoch: 2, iteration: 550, loss: 1.649098515510559

Epoch: 2, iteration: 560, loss: 1.8788392543792725

Epoch: 2, iteration: 570, loss: 0.6660104990005493

Epoch: 2, iteration: 580, loss: 1.9350453615188599

Epoch: 2, iteration: 590, loss: 1.3922940492630005

Epoch: 2, iteration: 600, loss: 1.0165265798568726

Epoch: 2, iteration: 610, loss: 1.4610527753829956

Epoch: 2, iteration: 620, loss: 1.3767770528793335

Epoch: 2, iteration: 630, loss: 0.8936300873756409

Epoch: 2, iteration: 640, loss: 1.5559167861938477

Epoch: 2, iteration: 650, loss: 2.200721502304077

Epoch: 2, iteration: 660, loss: 0.784919023513794

Epoch: 2, iteration: 670, loss: 1.5564911365509033

Epoch: 2, iteration: 680, loss: 2.587188482284546

Epoch: 2, iteration: 690, loss: 0.7463473677635193

Epoch: 2, iteration: 700, loss: 11.123847007751465

Epoch: 2, iteration: 710, loss: 1.2405413389205933

Epoch: 2, iteration: 720, loss: 2.390825033187866

Epoch: 2, iteration: 730, loss: 1.287744402885437

Epoch: 2, iteration: 740, loss: 1.3330907821655273

Epoch: 2, iteration: 750, loss: 1.9285658597946167

Epoch: 2, iteration: 760, loss: 1.750638723373413

Epoch: 2, iteration: 770, loss: 1.0774414539337158

Epoch: 2, iteration: 780, loss: 1.1706315279006958

Epoch: 2, iteration: 790, loss: 1.0103020668029785

Epoch: 2, iteration: 800, loss: 1.2516162395477295

Epoch: 2, iteration: 810, loss: 1.7520142793655396

Epoch: 2, iteration: 820, loss: 2.304225444793701

Epoch: 2, iteration: 830, loss: 2.5568912029266357

Epoch: 2, iteration: 840, loss: 6.176523208618164

Epoch: 2, iteration: 850, loss: 0.8998889327049255

Epoch: 2, iteration: 860, loss: 0.49911803007125854

Epoch: 2, iteration: 870, loss: 3.960063934326172

Epoch: 2, iteration: 880, loss: 0.7349788546562195

Epoch: 2, iteration: 890, loss: 1.5540403127670288

Epoch: 2, iteration: 900, loss: 1.5928400754928589

Epoch: 2, iteration: 910, loss: 1.4572467803955078

Epoch: 2, iteration: 920, loss: 1.4486058950424194

Epoch: 2, iteration: 930, loss: 0.973327100276947

Epoch: 2, iteration: 940, loss: 1.4601166248321533

Epoch: 2, iteration: 950, loss: 5.709395885467529

Epoch: 2, iteration: 960, loss: 0.5063570141792297

Epoch: 2, iteration: 970, loss: 0.5139855146408081

Epoch: 2, iteration: 980, loss: 0.4100647270679474

Epoch: 2, iteration: 990, loss: 2.7369534969329834

Epoch: 2, iteration: 1000, loss: 1.2624180316925049

Epoch: 2, iteration: 1010, loss: 2.679027795791626

Epoch: 2, iteration: 1020, loss: 2.2155590057373047

Epoch: 2, iteration: 1030, loss: 0.9040947556495667

Epoch: 2, iteration: 1040, loss: 1.3725812435150146

Epoch: 2, iteration: 1050, loss: 0.40267157554626465

Epoch: 2, iteration: 1060, loss: 0.828193187713623

Epoch: 2, iteration: 1070, loss: 0.6545652151107788

Epoch: 2, iteration: 1080, loss: 0.4960308074951172

Epoch: 2, iteration: 1090, loss: 0.8987670540809631

Epoch: 2, iteration: 1100, loss: 0.3805086612701416

100%|██████████| 158/158 [01:01<00:00,  2.55it/s]
100%|██████████| 105/105 [00:00<00:00, 989.14it/s]
====================================================================================================
Epoch: 2, val_loss: 0.9833390360786801
 acc_val_0: 0.3411182402657933
 acc_val_1: 0.44326361715173546
 acc_val_2: 0.4480413003304524
 acc_val_3: 0.4943577768043919

====================================================================================================
iteration started
 14%|█▎        | 150/1106 [02:51<18:08,  1.14s/it]
Epoch: 3, iteration: 0, loss: 1.2417081594467163

Epoch: 3, iteration: 10, loss: 1.0051006078720093

Epoch: 3, iteration: 20, loss: 1.2548506259918213

Epoch: 3, iteration: 30, loss: 1.4455809593200684

Epoch: 3, iteration: 40, loss: 0.9241338968276978

Epoch: 3, iteration: 50, loss: 0.6898744106292725

Epoch: 3, iteration: 60, loss: 1.148751139640808

Epoch: 3, iteration: 70, loss: 1.8020977973937988

Epoch: 3, iteration: 80, loss: 1.364697813987732

Epoch: 3, iteration: 90, loss: 0.9230332970619202

Epoch: 3, iteration: 100, loss: 1.3361886739730835

Epoch: 3, iteration: 110, loss: 0.879937469959259

Epoch: 3, iteration: 120, loss: 0.9916242361068726

Epoch: 3, iteration: 130, loss: 2.420010566711426

Epoch: 3, iteration: 140, loss: 0.5751742720603943

Epoch: 3, iteration: 150, loss: 1.1341006755828857

Epoch: 3, iteration: 160, loss: 1.249067783355713

Epoch: 3, iteration: 170, loss: 1.6270099878311157

Epoch: 3, iteration: 180, loss: 1.0176129341125488

Epoch: 3, iteration: 190, loss: 1.4235023260116577

Epoch: 3, iteration: 200, loss: 0.5569801330566406

Epoch: 3, iteration: 210, loss: 0.788929283618927

Epoch: 3, iteration: 220, loss: 1.0935821533203125

Epoch: 3, iteration: 230, loss: 1.3077962398529053

Epoch: 3, iteration: 240, loss: 0.7191991806030273

Epoch: 3, iteration: 250, loss: 0.9509164690971375

Epoch: 3, iteration: 260, loss: 1.0041834115982056

Epoch: 3, iteration: 270, loss: 1.0635961294174194

Epoch: 3, iteration: 280, loss: 0.8498212099075317

Epoch: 3, iteration: 290, loss: 0.7391737699508667

Epoch: 3, iteration: 300, loss: 0.6971886157989502

Epoch: 3, iteration: 310, loss: 1.031631588935852

Epoch: 3, iteration: 320, loss: 1.5129979848861694

Epoch: 3, iteration: 330, loss: 0.98442143201828

Epoch: 3, iteration: 340, loss: 0.5249344110488892

Epoch: 3, iteration: 350, loss: 0.9245913624763489

Epoch: 3, iteration: 360, loss: 0.8074802756309509

Epoch: 3, iteration: 370, loss: 0.786804735660553

Epoch: 3, iteration: 380, loss: 0.445820152759552

Epoch: 3, iteration: 390, loss: 0.7803981304168701

Epoch: 3, iteration: 400, loss: 0.47285258769989014

Epoch: 3, iteration: 410, loss: 0.7190330028533936

Epoch: 3, iteration: 420, loss: 0.7258051633834839

Epoch: 3, iteration: 430, loss: 0.5623307228088379

Epoch: 3, iteration: 440, loss: 2.0144131183624268

Epoch: 3, iteration: 450, loss: 3.4114086627960205

Epoch: 3, iteration: 460, loss: 0.6281696557998657

Epoch: 3, iteration: 470, loss: 0.6589775681495667

Epoch: 3, iteration: 480, loss: 0.887069821357727

Epoch: 3, iteration: 490, loss: 4.962120056152344

Epoch: 3, iteration: 500, loss: 1.387314796447754

Epoch: 3, iteration: 510, loss: 1.3412197828292847

Epoch: 3, iteration: 520, loss: 1.0479460954666138

Epoch: 3, iteration: 530, loss: 1.438355803489685

Epoch: 3, iteration: 540, loss: 1.010130763053894

Epoch: 3, iteration: 550, loss: 0.9466034173965454

Epoch: 3, iteration: 560, loss: 0.5858915448188782

Epoch: 3, iteration: 570, loss: 1.4482771158218384

Epoch: 3, iteration: 580, loss: 1.3361371755599976

Epoch: 3, iteration: 590, loss: 0.9467426538467407

Epoch: 3, iteration: 600, loss: 1.2375609874725342

Epoch: 3, iteration: 610, loss: 0.5875117778778076

Epoch: 3, iteration: 620, loss: 1.3085298538208008

Epoch: 3, iteration: 630, loss: 1.151125431060791

Epoch: 3, iteration: 640, loss: 0.605358898639679

Epoch: 3, iteration: 650, loss: 1.1293952465057373

Epoch: 3, iteration: 660, loss: 1.519527554512024

Epoch: 3, iteration: 670, loss: 0.573408842086792

Epoch: 3, iteration: 680, loss: 0.9854771494865417

Epoch: 3, iteration: 690, loss: 0.8536959886550903

Epoch: 3, iteration: 700, loss: 0.9716504812240601

Epoch: 3, iteration: 710, loss: 1.133305549621582

Epoch: 3, iteration: 720, loss: 0.4878843128681183

Epoch: 3, iteration: 730, loss: 2.067201614379883

Epoch: 3, iteration: 740, loss: 1.1358588933944702

Epoch: 3, iteration: 750, loss: 0.7900911569595337

Epoch: 3, iteration: 760, loss: 0.5407053232192993

Epoch: 3, iteration: 770, loss: 0.8562204241752625

Epoch: 3, iteration: 780, loss: 1.3370490074157715

Epoch: 3, iteration: 790, loss: 0.8810892701148987

Epoch: 3, iteration: 800, loss: 1.5204014778137207

Epoch: 3, iteration: 810, loss: 0.8057194352149963

Epoch: 3, iteration: 820, loss: 1.6998012065887451

Epoch: 3, iteration: 830, loss: 1.9932194948196411

Epoch: 3, iteration: 840, loss: 0.5305752754211426

Epoch: 3, iteration: 850, loss: 0.8265621662139893

Epoch: 3, iteration: 860, loss: 0.9780562520027161

Epoch: 3, iteration: 870, loss: 3.1969780921936035

Epoch: 3, iteration: 880, loss: 2.5344369411468506

Epoch: 3, iteration: 890, loss: 0.8957054018974304

Epoch: 3, iteration: 900, loss: 2.6144680976867676

Epoch: 3, iteration: 910, loss: 13.907917022705078

Epoch: 3, iteration: 920, loss: 0.7949088215827942

Epoch: 3, iteration: 930, loss: 1.085390329360962

Epoch: 3, iteration: 940, loss: 0.7182022929191589

Epoch: 3, iteration: 950, loss: 1.460332989692688

Epoch: 3, iteration: 960, loss: 0.7475392818450928

Epoch: 3, iteration: 970, loss: 0.7712180614471436

Epoch: 3, iteration: 980, loss: 0.513207197189331

Epoch: 3, iteration: 990, loss: 1.3336224555969238

Epoch: 3, iteration: 1000, loss: 0.8818115592002869

Epoch: 3, iteration: 1010, loss: 0.9536100029945374

Epoch: 3, iteration: 1020, loss: 0.9944984912872314

Epoch: 3, iteration: 1030, loss: 1.7177835702896118

Epoch: 3, iteration: 1040, loss: 1.3030527830123901

Epoch: 3, iteration: 1050, loss: 1.2427828311920166

Epoch: 3, iteration: 1060, loss: 0.8008580207824707

Epoch: 3, iteration: 1070, loss: 5.6178131103515625

Epoch: 3, iteration: 1080, loss: 1.5916998386383057

Epoch: 3, iteration: 1090, loss: 0.9461419582366943

Epoch: 3, iteration: 1100, loss: 0.9169148206710815

100%|██████████| 158/158 [01:01<00:00,  2.56it/s]
100%|██████████| 105/105 [00:00<00:00, 925.84it/s]
====================================================================================================
Epoch: 3, val_loss: 1.9006761753369892
 acc_val_0: 0.3614730455849581
 acc_val_1: 0.44294759341605966
